Product Name,Price,Stock,Product URL,Product Image URL,Date,Store Name
"Placa Video ASUS GeForce® GT 710 , 1GB, GDDR5, 32 bit, Bulk","299,99 Lei",Stoc epuizat,https://www.evomag.ro/componente-pc-gaming-placi-video/asus-placa-video-asus-geforce-gt-710-1gb-gddr5-32-bit-bulk-3606792.html,https://static3.evomag.ro/img?file=products%2F3606%2F3606792%2F1517386587asus.JPG&height=600&width=600&extend=white,2024-01-05,evoMAG
"Placa video INNO3D GeForce GTX 1630 TWIN X2 OC, 4GB, GDDR6, 64-bit","820,99 Lei",Stoc epuizat,https://www.evomag.ro/componente-pc-gaming-placi-video/inno3d-placa-video-inno3d-geforce-gtx-1630-twin-x2-oc-4gb-gddr6-64-bit-4074924.html,https://static3.evomag.ro/img?file=products%2F4074%2F4074924%2Fplaca-video-inno3d-geforce-gtx-63c54f0e80a55.png&height=600&width=600&extend=white,2024-01-05,evoMAG
Placa video Inno3D GeForce RTX 3080 iCHILL X4 LHR 10GB GDDR6X 320-bit,"5.299,99 Lei",Stoc epuizat,https://www.evomag.ro/componente-pc-gaming-placi-video/inno3d-placa-video-inno3d-geforce-rtx-3080-ichill-x4-lhr-10gb-gddr6x-320-bit-3838816.html,https://static3.evomag.ro/img?file=products%2F3838%2F3838816%2Fplaca-video-inno3d-geforce-rtx-61c1872d9dc84.jpg&height=600&width=600&extend=white,2024-01-05,evoMAG
Placa video Gainward GeForce RTX 3060 Ghost 12GB GDDR6 192-bit,"1.673,99 Lei",Stoc epuizat,https://www.evomag.ro/componente-pc-gaming-placi-video/gainward-placa-video-gainward-geforce-rtx-3060-ghost-12gb-gddr6-192-bit-3809742.html,https://static3.evomag.ro/img?file=products%2F3809%2F3809742%2Fplaca-video-gainward-geforce-r-6037a1946fe6b.jpg&height=600&width=600&extend=white,2024-01-05,evoMAG
"Placa video profesionala PNY NVIDIA Quadro RTX 4000, 8GB, GDDR6, 256-Bit","5.099,99 Lei",Stoc epuizat,https://www.evomag.ro/componente-pc-gaming-placi-video/pny-placa-video-profesionala-pny-nvidia-quadro-rtx-4000-8gb-gddr6-256-bit-3772459.html,https://static3.evomag.ro/img?file=products%2F3772%2F3772459%2F1571658276Placa+video+profesionala+PNY+NVIDIA+Quadro+RTX+4000%2C+8GB%2C+GDDR6%2C+256-Bit.jpg&height=600&width=600&extend=white,2024-01-05,evoMAG
"Placa video ASUS GeForce GTX 1650 Phoenix O4G, 4GB, GDDR5, 128-bit","951,99 Lei",Stoc epuizat,https://www.evomag.ro/componente-pc-gaming-placi-video/asus-placa-video-asus-geforce-gtx-1650-phoenix-o4g-4gb-gddr5-128-bit-3685619.html,https://static3.evomag.ro/img?file=products%2F3685%2F3685619%2F1556607055Placa+video+ASUS+GeForce+GTX+1650+Phoenix+O4G%2C+4GB%2C+GDDR5%2C+128-bit.JPG&height=600&width=600&extend=white,2024-01-05,evoMAG
Placa video PALIT GeForce RTX 4060 Ti StormX OC 8GB GDDR6 128-bit,"2.178,99 Lei",Stoc epuizat,https://www.evomag.ro/componente-pc-gaming-placi-video/palit-placa-video-palit-geforce-rtx-4060-ti-stormx-oc-8gb-gddr6-128-bit-4097273.html,https://static3.evomag.ro/img?file=products%2F4097%2F4097273%2Fplaca-video-palit-geforce-rtx-6475b879b6681.png&height=600&width=600&extend=white,2024-01-05,evoMAG
"Placa video GIGABYTE GeForce GT 730 rev. 3.0, 2GB, DDR3, 64-bit","402,99 Lei",Stoc epuizat,https://www.evomag.ro/componente-pc-gaming-placi-video/gigabyte-placa-video-gigabyte-geforce-gt-730-rev.-3.0-2gb-ddr3-64-bit-3758443.html,https://static3.evomag.ro/img?file=products%2F3758%2F3758443%2F1564741188Placa+video+GIGABYTE+GeForce+GT+730+rev.+3.0%2C+2GB%2C+DDR3%2C+64-bit%3B%27.JPG&height=600&width=600&extend=white,2024-01-05,evoMAG
"Placa Video ASUS GeForce GTX 1050 Ti ROG STRIX GAMING OC, 4GB, GDDR5, 128 bit","1.148,99 Lei",Stoc epuizat,https://www.evomag.ro/componente-pc-gaming-placi-video/asus-placa-video-asus-geforce-gtx-1050-ti-rog-strix-gaming-oc-4gb-gddr5-128-bit-3049310.html,https://static3.evomag.ro/img?file=products%2F3049%2F3049310%2F1478861971Placa+Video+ASUS+GeForce+GTX+1050+Ti+ROG+STRIX+GAMING+OC%2C+4GB%2C+GDDR5%2C+128+bit.jpg&height=600&width=600&extend=white,2024-01-05,evoMAG
"Placa video ASUS GeForce GT1030 SL, 2GB GDDR4, 64-bit","578,99 Lei",Stoc epuizat,https://www.evomag.ro/componente-pc-gaming-placi-video/asus-placa-video-asus-geforce-gt1030-sl-2gb-gddr4-64-bit-4097769.html,https://static3.evomag.ro/img?file=products%2F4097%2F4097769%2F646dc42e8b2e6.png&height=600&width=600&extend=white,2024-01-05,evoMAG
Placa video GainWard GeForce RTX 4060 Ghost 8GB GDDR6 128-bit,"1.753,99 Lei",Stoc epuizat,https://www.evomag.ro/componente-pc-gaming-placi-video/gainward-placa-video-gainward-geforce-rtx-4060-ghost-8gb-gddr6-128-bit-4107858.html,https://static3.evomag.ro/img?file=products%2F4107%2F4107858%2Fplaca-video-gainward-geforce-r-64bfccf6927bf.png&height=600&width=600&extend=white,2024-01-05,evoMAG
Placa video Gainward GeForce RTX 3070 Ti Phoenix 8GB GDDR6X 256-bit,"3.151,99 Lei",Stoc epuizat,https://www.evomag.ro/componente-pc-gaming-placi-video/gainward-placa-video-gainward-geforce-rtx-3070-ti-phoenix-8gb-gddr6x-256-bit-3820469.html,https://static3.evomag.ro/img?file=products%2F3820%2F3820469%2Fplaca-video-gainward-geforce-r-60f9669abd2e7.jpg&height=600&width=600&extend=white,2024-01-05,evoMAG
"Placa Video ASUS ROG STRIX GeForce GTX 1070Ti GAMING, 8GB, GDDR5, 256 bit","2.999,99 Lei",Stoc epuizat,https://www.evomag.ro/componente-pc-gaming-placi-video/asus-placa-video-asus-rog-strix-geforce-gtx-1070ti-gaming-8gb-gddr5-256-bit-3600510.html,https://static3.evomag.ro/img?file=products%2F3600%2F3600510%2F1509087919pv1.jpg&height=600&width=600&extend=white,2024-01-05,evoMAG
"Placa Video MSI GeForce GT 710, 2GB, DDR3, 64 bit","350,99 Lei",Stoc epuizat,https://www.evomag.ro/componente-pc-gaming-placi-video/msi-placa-video-msi-geforce-gt-710-2gb-ddr3-64-bit-3579625.html,https://static3.evomag.ro/img?file=products%2F3579%2F3579625%2F1492502160pla1.jpg&height=600&width=600&extend=white,2024-01-05,evoMAG
"Placa Video MSI GeForce® GT 730, 2GB, GDDR3, 64 bit","391,99 Lei",Stoc epuizat,https://www.evomag.ro/componente-pc-gaming-placi-video/msi-placa-video-msi-geforce-gt-730-2gb-gddr3-64-bit-3601661.html,https://static3.evomag.ro/img?file=products%2F3601%2F3601661%2F1510142343g1.jpg&height=600&width=600&extend=white,2024-01-05,evoMAG
Placa video ASRock Radeon RX 7800 XT Steel Legend OC 16GB GDDR6 256-bit,"3.099,99 Lei",In stoc magazin,https://www.evomag.ro/componente-pc-gaming-placi-video/asrock-placa-video-asrock-radeon-rx-7800-xt-steel-legend-oc-16gb-gddr6-256-bit-4117228.html,https://static3.evomag.ro/img?file=products%2F4117%2F4117228%2Fplaca-video-asrock-radeon-rx-7-64fef0c7c6b81.png&height=600&width=600&extend=white,2024-01-05,evoMAG
Placa video Zotac GeForce RTX 3050 Twin Edge 8GB GDDR6 128-bit,"1.352,99 Lei",Stoc epuizat,https://www.evomag.ro/componente-pc-gaming-placi-video/zotac-placa-video-zotac-geforce-rtx-3050-twin-edge-8gb-gddr6-128-bit-3926066.html,https://static3.evomag.ro/img?file=products%2F3926%2F3926066%2Fplaca-video-zotac-geforce-rtx-6282481eae340.jpg&height=600&width=600&extend=white,2024-01-05,evoMAG
Placa video GIGABYTE  GeForce RTX 3060  EAGLE OC 12GB GDDR6 192-bit,"1.770,99 Lei",Stoc epuizat,https://www.evomag.ro/componente-pc-gaming-placi-video/gigabyte-placa-video-gigabyte-geforce-rtx-3060-eagle-oc-12gb-gddr6-192-bit-3809704.html,https://static3.evomag.ro/img?file=products%2F3809%2F3809704%2Fplaca-video-gigabyte-geforce-603768faf0055.png&height=600&width=600&extend=white,2024-01-05,evoMAG
Placa video ASUS GeForce GTX 1650 TUF Gaming D6 PC 4GB GDDR6 128-bit,"1.224,99 Lei",Stoc epuizat,https://www.evomag.ro/componente-pc-gaming-placi-video/asus-placa-video-asus-geforce-gtx-1650-tuf-gaming-d6-pc-4gb-gddr6-128-bit-3801339.html,https://static3.evomag.ro/img?file=products%2F3801%2F3801339%2F1603109082Placa+video+ASUS+GeForce+GTX+1650+TUF+Gaming+D6+PC+4GB+GDDR6+128-bitwqe.JPG&height=600&width=600&extend=white,2024-01-05,evoMAG
Placa video ASUS Radeon RX 6750 XT ROG STRIX O12G 12GB GDDR6 1‎92-bit,"5.768,99 Lei",Stoc epuizat,https://www.evomag.ro/componente-pc-gaming-placi-video/asus-placa-video-asus-radeon-rx-6750-xt-rog-strix-o12g-12gb-gddr6-1-92-bit-3927479.html,https://static3.evomag.ro/img?file=products%2F3927%2F3927479%2Fplaca-video-asus-radeon-rx-675-6284e3276bbf8.jpg&height=600&width=600&extend=white,2024-01-05,evoMAG
Placa video GIGABYTE GeForce RTX 3060 Ti VISION OC Rev. 2.0 8GB GDDR6 256-bit,"3.218,99 Lei",Stoc epuizat,https://www.evomag.ro/componente-pc-gaming-placi-video/gigabyte-placa-video-gigabyte-geforce-rtx-3060-ti-vision-oc-rev.-2.0-8gb-gddr6-256-bit-3819293.html,https://static3.evomag.ro/img?file=products%2F3819%2F3819293%2F1611756794placa-video-gigabyte-geforce-rtx-3060-ti-vision-oc-8gb-gddr6-256-bitxccxcx.png&height=600&width=600&extend=white,2024-01-05,evoMAG
"Placa video PowerColor RX 550, 4GB GDDR5, 128-bit","672,99 Lei",Stoc epuizat,https://www.evomag.ro/componente-pc-gaming-placi-video/powercolor-placa-video-powercolor-rx-550-4gb-gddr5-128-bit-4080400.html,https://static3.evomag.ro/img?file=products%2F4080%2F4080400%2F63f36aea77652.jpg&height=600&width=600&extend=white,2024-01-05,evoMAG
Placa video GIGABYTE GeForce RTX 4090 WINDFORCE 24GB GDDR6X 384-bit DLSS 3.0,"9.699,99 Lei",Stoc epuizat,https://www.evomag.ro/componente-pc-gaming-placi-video/gigabyte-placa-video-gigabyte-geforce-rtx-4090-windforce-24gb-gddr6x-384-bit-dlss-3.0-4028029.html,https://static3.evomag.ro/img?file=products%2F4028%2F4028029%2Fplaca-video-gigabyte-geforce-r-6357d3846a78e.jpg&height=600&width=600&extend=white,2024-01-05,evoMAG
Placa video MSI GeForce RTX 4060 Ti VENTUS 2X BLACK 8GB GDDR6 128-bit,"2.212,99 Lei",Stoc epuizat,https://www.evomag.ro/componente-pc-gaming-placi-video/msi-placa-video-msi-geforce-rtx-4060-ti-ventus-2x-black-8gb-gddr6-128-bit-4109933.html,https://static3.evomag.ro/img?file=products%2F4109%2F4109933%2Fplaca-video-msi-geforce-rtx-40-646f2aaa40c09.png&height=600&width=600&extend=white,2024-01-05,evoMAG
"Placa video Gainward GeForce RTX 4070 Ti Phantom Reunion GS, 12GB GDDR6X, 192-bit","6.499,99 Lei",Stoc epuizat,https://www.evomag.ro/componente-pc-gaming-placi-video/gainward-placa-video-gainward-geforce-rtx-4070-ti-phantom-reunion-gs-12gb-gddr6x-192-bit-4085194.html,https://static3.evomag.ro/img?file=products%2F4085%2F4085194%2F64060a60b2238.jpg&height=600&width=600&extend=white,2024-01-05,evoMAG
"Placa vide ASUS GeForce RTX 2060 Dual O6G, 6GB, GDDR6, 192-bit","2.284,99 Lei",Stoc epuizat,https://www.evomag.ro/componente-pc-gaming-placi-video/asus-placa-vide-asus-geforce-rtx-2060-dual-o6g-6gb-gddr6-192-bit-3673413.html,https://static3.evomag.ro/img?file=products%2F3673%2F3673413%2F1548061173drr2.JPG&height=600&width=600&extend=white,2024-01-05,evoMAG
"Placa Video ASUS GeForce GTX 1050 TI STRIX GAMING, 4GB, GDDR5, 128 bit","818,99 Lei",Stoc epuizat,https://www.evomag.ro/componente-pc-gaming-placi-video/asus-placa-video-asus-geforce-gtx-1050-ti-strix-gaming-4gb-gddr5-128-bit-3579245.html,https://static3.evomag.ro/img?file=products%2F3579%2F3579245%2F1491901928placa+vvsfed.jpg&height=600&width=600&extend=white,2024-01-05,evoMAG
Placa video MSI GeForce RTX 3050 GAMING X 8GB GDDR6 128-bit,"1.975,99 Lei",Stoc epuizat,https://www.evomag.ro/componente-pc-gaming-placi-video/msi-placa-video-msi-geforce-rtx-3050-gaming-x-8gb-gddr6-128-bit-3844629.html,https://static3.evomag.ro/img?file=products%2F3844%2F3844629%2Fplaca-video-msi-geforce-rtx-30-62026706d737d.jpg&height=600&width=600&extend=white,2024-01-05,evoMAG
Placa video ASUS GeForce RTX 3070 DUAL OC V2 LHR 8GB GDDR6 256-bit,"2.473,99 Lei",Stoc epuizat,https://www.evomag.ro/componente-pc-gaming-placi-video/asus-placa-video-asus-geforce-rtx-3070-dual-oc-v2-lhr-8gb-gddr6-256-bit-3821371.html,https://static3.evomag.ro/img?file=products%2F3821%2F3821371%2F1605775249placa-video-asus-geforce-rtx-3070-dual-oc-8gb-gddr6-256-bit.jpg&height=600&width=600&extend=white,2024-01-05,evoMAG
Placa video ASUS TUF Gaming GeForce RTX 3060 Ti OC GDDR6X 8GB 256-bit,"2.599,99 Lei",Stoc epuizat,https://www.evomag.ro/componente-pc-gaming-placi-video/asus-placa-video-asus-tuf-gaming-geforce-rtx-3060-ti-oc-gddr6x-8gb-256-bit-4070313.html,https://static3.evomag.ro/img?file=products%2F4070%2F4070313%2Fplaca-video-asus-tuf-gaming-ge-63a056dc6d0be.jpg&height=600&width=600&extend=white,2024-01-05,evoMAG
Placa video Gainward GeForce RTX 4090 Phantom GS 24GB GDDR6X 384-bit DLSS 3.0,"10.199,99 Lei",Stoc epuizat,https://www.evomag.ro/componente-pc-gaming-placi-video/gainward-placa-video-gainward-geforce-rtx-4090-phantom-gs-24gb-gddr6x-384-bit-dlss-3.0-4026185.html,https://static3.evomag.ro/img?file=products%2F4026%2F4026185%2Fplaca-video-gainward-geforce-r-6346c44d2bbf7.jpg&height=600&width=600&extend=white,2024-01-05,evoMAG
Placa video ASUS GeForce RTX 3080  ROG STRIX OC LHR 12GB GDDR6X 384-bit,"7.999,99 Lei",Stoc epuizat,https://www.evomag.ro/componente-pc-gaming-placi-video/asus-placa-video-asus-geforce-rtx-3080-rog-strix-oc-lhr-12gb-gddr6x-384-bit-3844953.html,https://static3.evomag.ro/img?file=products%2F3844%2F3844953%2Fplaca-video-asus-geforce-rtx-3-6204f64901b26.png&height=600&width=600&extend=white,2024-01-05,evoMAG
Placa video INNO3D GeForce RTX 4090 ICHILL FROSTBITE 24GB GDDR6X 384-bit DLSS 3.0,"11.799,99 Lei",In stoc furnizor,https://www.evomag.ro/componente-pc-gaming-placi-video/inno3d-placa-video-inno3d-geforce-rtx-4090-ichill-frostbite-24gb-gddr6x-384-bit-dlss-3.0-4103541.html,https://static3.evomag.ro/img?file=products%2F4103%2F4103541%2Fplaca-video-inno3d-geforce-rtx-64a6c0bc328e2.png&height=600&width=600&extend=white,2024-01-05,evoMAG
Placa video GIGABYTE GeForce RTX 3060 Ti Gaming Pro OC 8GB GDDR6 256-bit,"3.941,99 Lei",Stoc epuizat,https://www.evomag.ro/componente-pc-gaming-placi-video/gigabyte-placa-video-gigabyte-geforce-rtx-3060-ti-gaming-pro-oc-8gb-gddr6-256-bit-3804633.html,https://static3.evomag.ro/img?file=products%2F3804%2F3804633%2Fplaca-video-gigabyte-geforce-r-5fc799cf05587.png&height=600&width=600&extend=white,2024-01-05,evoMAG
Placa video Gainward GeForce RTX 3050 Ghost 8GB GDDR6 128-bit,"1.988,99 Lei",Stoc epuizat,https://www.evomag.ro/componente-pc-gaming-placi-video/gainward-placa-video-gainward-geforce-rtx-3050-ghost-8gb-gddr6-128-bit-4086210.html,https://static3.evomag.ro/img?file=products%2F4086%2F4086210%2Fplaca-video-gainward-geforce-r-642439ba9055e.png&height=600&width=600&extend=white,2024-01-05,evoMAG
Placa video ASUS TUF GAMING Radeon RX 6800 XT OC 16GB GDDR6 256-bit,"3.499,99 Lei",Stoc epuizat,https://www.evomag.ro/componente-pc-gaming-placi-video/asus-placa-video-asus-tuf-gaming-radeon-rx-6800-xt-oc-16gb-gddr6-256-bit-3804810.html,https://static3.evomag.ro/img?file=products%2F3804%2F3804810%2Fplaca-video-asus-tuf-gaming-ra-5fcf762ea77a7.jpg&height=600&width=600&extend=white,2024-01-05,evoMAG
"Placa video PNY GeForce GTX 1650 Dual Fan, 4GB, GDDR6, 128-bit","1.077,99 Lei",Stoc epuizat,https://www.evomag.ro/componente-pc-gaming-placi-video/pny-placa-video-pny-geforce-gtx-1650-dual-fan-4gb-gddr6-128-bit-4086411.html,https://static3.evomag.ro/img?file=products%2F4086%2F4086411%2Fplaca-video-pny-geforce-gtx-16-64268f9a47b22.png&height=600&width=600&extend=white,2024-01-05,evoMAG
"Placa video MSI GeForce RTX 2060 SUPER VENTUS GP OC, 8GB, GDDR6, 256-bit","2.552,99 Lei",Stoc epuizat,https://www.evomag.ro/componente-pc-gaming-placi-video/msi-placa-video-msi-geforce-rtx-2060-super-ventus-gp-oc-8gb-gddr6-256-bit-3771015.html,https://static3.evomag.ro/img?file=products%2F3771%2F3771015%2F1570528205Placa+video+MSI+GeForce+RTX+2060+SUPER+VENTUS+GP+OC%2C+8GB%2C+GDDR6%2C+256-bitgf.jpg&height=600&width=600&extend=white,2024-01-05,evoMAG
Placa video Gainward GeForce RTX 4070 Ti Phantom Reunion 12GB GDDR6X 192-bit DLSS 3.0,"6.099,99 Lei",Stoc epuizat,https://www.evomag.ro/componente-pc-gaming-placi-video/gainward-placa-video-gainward-geforce-rtx-4070-ti-phantom-reunion-12gb-gddr6x-192-bit-dlss-3.0-4075063.html,https://static3.evomag.ro/img?file=products%2F4075%2F4075063%2Fplaca-video-gainward-geforce-r-63c68e9429f7d.png&height=600&width=600&extend=white,2024-01-05,evoMAG
"Placa video Gigabyte GeForce RTX 2060 Windforce OC, 12GB, GDDR6, 192-bit","1.666,99 Lei",Stoc epuizat,https://www.evomag.ro/componente-pc-gaming-placi-video/gigabyte-placa-video-gigabyte-geforce-rtx-2060-windforce-oc-12gb-gddr6-192-bit-3842841.html,https://static3.evomag.ro/img?file=products%2F3842%2F3842841%2Fplaca-video-gigabyte-geforce-r-61f1575400ee1.JPG&height=600&width=600&extend=white,2024-01-05,evoMAG
Placa video ASUS GeForce RTX 3070 Ti TUF Gaming OC 8GB GDDR6X 256-bit,"4.599,99 Lei",Stoc epuizat,https://www.evomag.ro/componente-pc-gaming-placi-video/asus-placa-video-asus-geforce-rtx-3070-ti-tuf-gaming-oc-8gb-gddr6x-256-bit-3823516.html,https://static3.evomag.ro/img?file=products%2F3823%2F3823516%2Fplaca-video-asus-geforce-rtx-3-612f58b83be56.JPG&height=600&width=600&extend=white,2024-01-05,evoMAG
Placa video MSI GeForce RTX 3060 Ti GAMING Z TRIO LHR 8GB GDDR6 256-bit,"4.099,99 Lei",Stoc epuizat,https://www.evomag.ro/componente-pc-gaming-placi-video/msi-placa-video-msi-geforce-rtx-3060-ti-gaming-z-trio-lhr-8gb-gddr6-256-bit-3928526.html,https://static3.evomag.ro/img?file=products%2F3928%2F3928526%2Fplaca-video-msi-geforce-rtx-30-628645c7c7a52.jpg&height=600&width=600&extend=white,2024-01-05,evoMAG
"Nou! Placa video DELL NVIDIA RTX A4000 HGP0F, 16GB GDRR6, PCI Express 4.0 x16","7.399,99 Lei",Stoc epuizat,https://www.evomag.ro/componente-pc-gaming-placi-video/dell-placa-video-dell-nvidia-rtx-a4000-hgp0f-16gb-gdrr6-pci-express-4.0-x16-4132494.html,https://static3.evomag.ro/img?file=products%2F4132%2F4132494%2Fnvidia-rtx-a4000-graphics-ca-65797a300f9c7.jpg&height=600&width=600&extend=white,2024-01-05,evoMAG
"Placa Video BIOSTAR GeForce GT 730, 2GB, GDDR3, 128 bit, Low Profile","428,99 Lei",Stoc epuizat,https://www.evomag.ro/componente-pc-gaming-placi-video/biostar-placa-video-biostar-geforce-gt-730-2gb-gddr3-128-bit-low-profile-4109902.html,https://static3.evomag.ro/img?file=products%2F4109%2F4109902%2Fplaca-video-biostar-geforce-gt-64cb857609f14.png&height=600&width=600&extend=white,2024-01-05,evoMAG
"Placa Video ASUS GeForce GTX 1050 Ti Cerberus A4G, 4GB, GDDR5, 128 bit","889,99 Lei",Stoc epuizat,https://www.evomag.ro/componente-pc-gaming-placi-video/asus-placa-video-asus-geforce-gtx-1050-ti-cerberus-a4g-4gb-gddr5-128-bit-3610722.html,https://static3.evomag.ro/img?file=products%2F3610%2F3610722%2F1520415217pv1.JPG&height=600&width=600&extend=white,2024-01-05,evoMAG
"Placa Video ASUS  Radeon RX 570 Rog Strix OC, 8GB, GDDR5, 256 bit","1.018,99 Lei",Stoc epuizat,https://www.evomag.ro/componente-pc-gaming-placi-video/asus-placa-video-asus-radeon-rx-570-rog-strix-oc-8gb-gddr5-256-bit-3774831.html,https://static3.evomag.ro/img?file=products%2F3774%2F3774831%2F1573652403Placa+Video+Asus+Radeon+RX+570+Rog+Strix+OC%2C+8GB%2C+GDDR5%2C+256+bitdgf.jpeg&height=600&width=600&extend=white,2024-01-05,evoMAG
"Placa video ASUS GeForce GTX 1660 TUF GAMING O6G, 6GB, GDDR5, 192-bit","1.549,99 Lei",Stoc epuizat,https://www.evomag.ro/componente-pc-gaming-placi-video/asus-placa-video-asus-geforce-gtx-1660-tuf-gaming-o6g-6gb-gddr5-192-bit-3761610.html,https://static3.evomag.ro/img?file=products%2F3761%2F3761610%2F1567423643Placa+video+ASUS+GeForce+GTX+1660+TUF+GAMING+O6G%2C+6GB%2C+GDDR5%2C+192-bit89.jpeg&height=600&width=600&extend=white,2024-01-05,evoMAG
Placa video ASRock Radeon RX 7600 Steel Legend OC 8GB GDDR6 1‎28-bit,"1.680,99 Lei",Stoc epuizat,https://www.evomag.ro/componente-pc-gaming-placi-video/asrock-placa-video-asrock-radeon-rx-7600-steel-legend-oc-8gb-gddr6-1-28-bit-4108234.html,https://static3.evomag.ro/img?file=products%2F4108%2F4108234%2Fplaca-video-asrock-radeon-rx-7-64c23bfcb03be.png&height=600&width=600&extend=white,2024-01-05,evoMAG
"Placa video ASUS GeForce GTX 1650 SUPER SUPER ROG STRIX GAMING ADVANCED, 4GB, GDDR6, 128-bit","1.117,99 Lei",Stoc epuizat,https://www.evomag.ro/componente-pc-gaming-placi-video/asus-placa-video-asus-geforce-gtx-1650-super-super-rog-strix-gaming-advanced-4gb-gddr6-128-bit-3775613.html,https://static3.evomag.ro/img?file=products%2F3775%2F3775613%2F1574755706Placa+video+ASUS+GeForce+GTX+1650+SUPER+SUPER+ROG+STRIX+GAMING+ADVANCED%2C+4GB%2C+GDDR6%2C+128-bitdsa.jpg&height=600&width=600&extend=white,2024-01-05,evoMAG
"Placa Video GIGABYTE GeForce GT 730, 2GB, GDDR5, 64 bit","409,99 Lei",Stoc epuizat,https://www.evomag.ro/componente-pc-gaming-placi-video/gigabyte-placa-video-gigabyte-geforce-gt-730-2gb-gddr5-64-bit-485743.html,https://static3.evomag.ro/img?file=products%2F485%2F485743%2F1452756934Placa+Video+GIGABYTE+GeForce+GT+730%2C+2GB%2C+GDDR5%2C+64+bit.jpg&height=600&width=600&extend=white,2024-01-05,evoMAG
"Placa video ASUS Radeon RX 5600 XT ROG STRIX GAMING T6G, 6GB, GDDR6, 192-bit","2.174,99 Lei",Stoc epuizat,https://www.evomag.ro/componente-pc-gaming-placi-video/asus-placa-video-asus-radeon-rx-5600-xt-rog-strix-gaming-t6g-6gb-gddr6-192-bit-3798199.html,https://static3.evomag.ro/img?file=products%2F3798%2F3798199%2F1600089212Placa+video+ASUS+Radeon+RX+5600+XT+ROG+STRIX+GAMING+T6G%2C+6GB%2C+GDDR6%2C+192-bitsdsdsd.JPG&height=600&width=600&extend=white,2024-01-05,evoMAG
"Placa video ASUS ROG Strix GeForce RTX 2070 Advanced, 8GB, GDDR6, 256-bit","3.439,99 Lei",Stoc epuizat,https://www.evomag.ro/componente-pc-gaming-placi-video/asus-placa-video-asus-rog-strix-geforce-rtx-2070-advanced-8gb-gddr6-256-bit-3646157.html,https://static3.evomag.ro/img?file=products%2F3646%2F3646157%2F1539855389t1.jpg&height=600&width=600&extend=white,2024-01-05,evoMAG
Placa video Sapphire Radeon RX 6900 XT TOXIC Extreme Edition 16GB GDDR6 256-bit,"14.499,99 Lei",Stoc epuizat,https://www.evomag.ro/componente-pc-gaming-placi-video/sapphire-placa-video-sapphire-radeon-rx-6900-xt-toxic-extreme-edition-16gb-gddr6-256-bit-3821548.html,https://static3.evomag.ro/img?file=products%2F3821%2F3821548%2Fplaca-video-sapphire-radeon-rx-610bed61aeba5.jpg&height=600&width=600&extend=white,2024-01-05,evoMAG
"Placa Video MSI GeForce GT 730 V2, 4GB, DDR3, 128 bit","555,99 Lei",Stoc epuizat,https://www.evomag.ro/componente-pc-gaming-placi-video/msi-placa-video-msi-geforce-gt-730-v2-4gb-ddr3-128-bit-1327831.html,https://static3.evomag.ro/img?file=products%2F1327%2F1327831%2F1442842716Placa+Video+MSI+GeForce+GT+730+V2%2C+4GB%2C+DDR3%2C+128+bit.jpg&height=600&width=600&extend=white,2024-01-05,evoMAG
"Placa Video MSI GeForce GT 1030, 2GB, GDDR5, 64 bit","634,99 Lei",Stoc epuizat,https://www.evomag.ro/componente-pc-gaming-placi-video/msi-placa-video-msi-geforce-gt-1030-2gb-gddr5-64-bit-3584038.html,https://static3.evomag.ro/img?file=products%2F3584%2F3584038%2F1504081923vto1.JPG&height=600&width=600&extend=white,2024-01-05,evoMAG
Placa video Gainward GeForce RTX 3070 Phoenix 8GB GDDR6 256-bit,"4.746,99 Lei",Stoc epuizat,https://www.evomag.ro/componente-pc-gaming-placi-video/gainward-placa-video-gainward-geforce-rtx-3070-phoenix-8gb-gddr6-256-bit-3804689.html,https://static3.evomag.ro/img?file=products%2F3804%2F3804689%2Fplaca-video-gainward-geforce-r-5fc9ee27d378f.png&height=600&width=600&extend=white,2024-01-05,evoMAG
Placa video XFX Radeon RX 6400 Speedster SWFT 105 4GB GDDR6 64-bit,"862,99 Lei",Stoc epuizat,https://www.evomag.ro/componente-pc-gaming-placi-video/xfx-placa-video-xfx-radeon-rx-6400-speedster-swft-105-4gb-gddr6-64-bit-4071372.html,https://static3.evomag.ro/img?file=products%2F4071%2F4071372%2Fplaca-video-xfx-radeon-rx-6400-63a2cd94bd884.jpg&height=600&width=600&extend=white,2024-01-05,evoMAG
"Placa video Palit GeForce GTX 1660 Ti Stormx, 6GB,  DDR6, 192-bit","1.659,99 Lei",Stoc epuizat,https://www.evomag.ro/componente-pc-gaming-placi-video/palit-placa-video-palit-geforce-gtx-1660-ti-stormx-6gb-ddr6-192-bit-3676874.html,https://static3.evomag.ro/img?file=products%2F3676%2F3676874%2F1550585931palittistormx.JPG&height=600&width=600&extend=white,2024-01-05,evoMAG
"Placa Video EVGA GeForce RTX 3060 XC GAMING, 12GB GDDR6, 192 bit","2.681,99 Lei",Stoc epuizat,https://www.evomag.ro/componente-pc-gaming-placi-video/evga-placa-video-evga-geforce-rtx-3060-xc-gaming-12gb-gddr6-192-bit-3822563.html,https://static3.evomag.ro/img?file=products%2F3822%2F3822563%2Fplaca-video-evga-geforce-rtx-3-611f3d0874799.JPG&height=600&width=600&extend=white,2024-01-05,evoMAG
